NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
130002603512,GA-891-2898,1300026,GA-891,08,10,Sandersville Regional Youth Detention Center,Department of Juvenile Justice,Washington County,423 Industrial Dr,Sandersville,GA,31082,,(912)552-3919,33,Town: Remote,No,No,Yes,No,6.00000,–,†,–,–
130228003368,GA-660-0505,1302280,GA-660,06,08,Sandtown Middle School,Fulton County,Fulton County,5400 Campbellton Rd SW,Atlanta,GA,30331,,(470)254-6500,21,Suburb: Large,No,No,Yes,Yes,936.00000,67.30000,13.9000000,533.00000,76.00000
130213002167,GA-656-0192,1302130,GA-656,09,12,Sandy Creek High School,Fayette County,Fayette County,360 Jenkins Rd,Tyrone,GA,30290,,(770)969-2840,41,Rural: Fringe,No,No,No,†,1239.00000,83.50000,14.8000000,350.00000,64.00000
130228000975,GA-660-0603,1302280,GA-660,06,08,Sandy Springs Middle School,Fulton County,Fulton County,8750 Colonel Dr,Atlanta,GA,30350,,(470)254-4970,12,City: Midsize,No,No,Yes,Yes,860.00000,68.90000,12.5000000,488.00000,85.00000
130213002555,GA-656-0103,1302130,GA-656,PK,05,Sara Harp Minter Elementary School,Fayette County,Fayette County,1650 Highway 85 S,Fayetteville,GA,30215,,(770)716-3910,41,Rural: Fringe,No,No,No,†,734.00000,49.30000,14.9000000,98.00000,32.00000
130402003864,GA-710-0210,1304020,GA-710,PK,05,Sara M. Ragsdale Elementary,Paulding County,Paulding County,528 Holly Springs Rd,Rockmart,GA,30153,,(770)443-2140,31,Town: Fringe,No,No,Yes,Yes,655.00000,46.00000,14.2000000,294.00000,62.00000
130261001171,GA-669-4056,1302610,GA-669,PK,05,Sardis Elementary School,Hall County,Hall County,2805 Sardis Rd,Gainesville,GA,30506,,(770)532-0104,22,Suburb: Midsize,No,No,No,†,646.00000,38.00000,17.0000000,335.00000,62.00000
130135001884,GA-634-0182,1301350,GA-634,PK,05,Satilla Elementary School,Coffee County,Coffee County,5325 Old Axson Rd,Douglas,GA,31535,,(912)384-2602,42,Rural: Distant,No,No,Yes,Yes,635.00000,39.90000,15.9000000,570.00000,0.00000
130240002191,GA-663-0198,1302400,GA-663,PK,05,Satilla Marsh Elementary School,Glynn County,Glynn County,360 S Port Pkwy,Brunswick,GA,31523,,(912)265-3675,23,Suburb: Small,No,No,Yes,Yes,794.00000,47.70000,16.6000000,266.00000,85.00000
130102002245,GA-625-0499,1301020,GA-625,09,12,Savannah Arts Academy,Chatham County,Chatham County,500 Washington Ave,Savannah,GA,31405,,(912)395-5000,12,City: Midsize,No,Yes,No,†,857.00000,57.10000,15.0000000,72.00000,27.00000
130102004135,GA-625-0128,1301020,GA-625,KG,09,Savannah Classical Academy Charter School,Chatham County,Chatham County,705 E Anderson St,Savannah,GA,31401,,(912)395-4040,12,City: Midsize,Yes,No,Yes,No,435.00000,30.60000,14.2000000,263.00000,38.00000
130102004196,GA-625-0513,1301020,GA-625,09,12,Savannah Early College High School,Chatham County,Chatham County,400 Pennsylvania Ave,Savannah,GA,31404,,(912)395-2535,12,City: Midsize,No,No,No,†,231.00000,12.10000,19.1000000,103.00000,28.00000
130002603513,GA-891-2998,1300026,GA-891,07,10,Savannah Regional Youth Detention Center,Department of Juvenile Justice,Chatham County,191 Carl Griffin Dr,Savannah,GA,31405,,(912)652-3879,12,City: Midsize,No,No,Yes,No,9.00000,–,†,–,–
130222002173,GA-658-0203,1302220,GA-658,PK,05,Sawnee Elementary School,Forsyth County,Forsyth County,1616 Canton Hwy,Cumming,GA,30040,,(770)887-6161,21,Suburb: Large,No,No,No,†,1308.00000,84.00000,15.6000000,309.00000,43.00000
130351003479,GA-781-0104,1303510,GA-781,PK,05,Sawyer Road Elementary School,Marietta City,Cobb County,840 Sawyer Rd,Marietta,GA,30062,,(770)429-9923,13,City: Small,No,No,Yes,Yes,780.00000,62.50000,12.5000000,517.00000,61.00000
130447002230,GA-723-0198,1304470,GA-723,PK,05,Schley County Elementary School,Schley County,Schley County,P.O. Box 900,Ellaville,GA,31806,,(229)937-0550,42,Rural: Distant,No,No,Yes,Yes,648.00000,41.10000,15.8000000,328.00000,61.00000
130447002428,GA-723-0101,1304470,GA-723,06,12,Schley Middle High School,Schley County,Schley County,P. O. Box 1350,Ellaville,GA,31806,,(229)937-0560,42,Rural: Distant,No,No,Yes,Yes,690.00000,41.60000,16.6000000,266.00000,83.00000
130012003542,GA-761-0306,1300120,GA-761,10,12,School of Technology at Carver,Atlanta Public Schools,Fulton County,55 McDonough Blvd SE,Atlanta,GA,30315,,(404)802-4410,11,City: Large,No,No,Yes,Yes,292.00000,20.50000,14.2000000,289.00000,0.00000
130023604192,GA-7820615-0615,1300236,GA-7820615,KG,05,Scintilla Charter Academy,State Charter Schools- Scintilla Charter Academy,Lowndes County,2171 E Park Ave,Valdosta,GA,31602,,(229)560-5334,41,Rural: Fringe,Yes,No,Yes,No,397.00000,28.00000,14.2000000,201.00000,30.00000
130012000099,GA-761-3566,1300120,GA-761,PK,05,Scott Elementary School,Atlanta Public Schools,Fulton County,1752 Hollywood Rd NW,Atlanta,GA,30318,,(404)802-7000,11,City: Large,No,No,Yes,Yes,350.00000,27.50000,12.7000000,347.00000,0.00000
130495001675,GA-789-3052,1304950,GA-789,PK,05,Scott Elementary School,Thomasville City,Thomas County,100 N Hansell St,Thomasville,GA,31792,,(229)225-2631,32,Town: Distant,No,No,Yes,Yes,361.00000,25.70000,14.0000000,358.00000,0.00000
130450002145,GA-724-0191,1304500,GA-724,PK,05,Screven County Elementary School,Screven County,Screven County,1333 Frontage Rd E,Sylvania,GA,30467,,(912)451-2100,33,Town: Remote,No,No,Yes,Yes,1179.00000,81.30000,14.5000000,769.00000,181.00000
130450001611,GA-724-4052,1304500,GA-724,09,12,Screven County High School,Screven County,Screven County,110 Halcyondale Rd,Sylvania,GA,30467,,(912)451-2300,33,Town: Remote,No,No,Yes,Yes,635.00000,43.20000,14.7000000,374.00000,104.00000
130450002231,GA-724-0197,1304500,GA-724,06,08,Screven County Middle School,Screven County,Screven County,126 Friendship Rd,Sylvania,GA,30467,,(912)451-2200,41,Rural: Fringe,No,No,Yes,Yes,454.00000,37.10000,12.2000000,293.00000,72.00000
130555001802,GA-751-1052,1305550,GA-751,PK,05,Screven Elementary School,Wayne County,Wayne County,P.O. Box 159,Screven,GA,31560,,(912)579-2261,42,Rural: Distant,No,No,Yes,Yes,251.00000,17.00000,14.8000000,151.00000,29.00000
130129000548,GA-633-5067,1301290,GA-633,PK,05,Sedalia Park Elementary School,Cobb County,Cobb County,2230 Lower Roswell Rd,Marietta,GA,30068,,(770)509-5162,21,Suburb: Large,No,No,Yes,Yes,871.00000,62.50000,13.9000000,480.00000,60.00000
130438001538,GA-721-3062,1304380,GA-721,06,08,Sego Middle School,Richmond County,Richmond County,3420 Julia Ave,Augusta,GA,30906,,(706)796-4944,12,City: Midsize,No,No,Yes,Yes,608.00000,32.00000,19.0000000,589.00000,0.00000
130453001392,GA-725-0296,1304530,GA-725,PK,05,Seminole County Elementary School,Seminole County,Seminole County,800 Marianna Hwy,Donalsonville,GA,39845,,(229)524-5235,32,Town: Distant,No,No,Yes,Yes,743.00000,49.00000,15.2000000,688.00000,0.00000
130453001391,GA-725-0196,1304530,GA-725,06,12,Seminole County Middle/High School,Seminole County,Seminole County,5582 Ga Highway 39,Donalsonville,GA,39845,,(229)524-5135,41,Rural: Fringe,No,No,Yes,Yes,824.00000,57.90000,14.2000000,763.00000,0.00000
130111002100,GA-628-0191,1301110,GA-628,09,12,Sequoyah High School,Cherokee County,Cherokee County,4485 Hickory Rd,Canton,GA,30115,,(770)721-3200,41,Rural: Fringe,No,No,No,†,1828.00000,101.50000,18.0000000,323.00000,90.00000
130123003317,GA-631-0107,1301230,GA-631,06,08,Sequoyah Middle School,Clayton County,Clayton County,95 Valley Hill Rd SW,Riverdale,GA,30274,,(770)515-7524,21,Suburb: Large,No,No,Yes,Yes,922.00000,51.00000,18.1000000,917.00000,0.00000
130174000672,GA-644-0290,1301740,GA-644,06,08,Sequoyah Middle School,DeKalb County,DeKalb County,3456 Aztec Rd,Atlanta,GA,30340,,(678)676-7902,21,Suburb: Large,No,No,Yes,Yes,1456.00000,94.00000,15.5000000,1352.00000,48.00000
130222002320,GA-658-0100,1302220,GA-658,PK,05,Settles Bridge Elementary School,Forsyth County,Forsyth County,600 James Burgess Rd,Suwanee,GA,30024,,(770)887-1883,21,Suburb: Large,No,No,No,†,1077.00000,62.90000,17.1000000,49.00000,12.00000
130174000162,GA-644-0293,1301740,GA-644,PK,05,Shadow Rock Elementary School,DeKalb County,DeKalb County,1040 King Way Dr,Lithonia,GA,30058,,(678)676-3902,21,Suburb: Large,No,No,Yes,Yes,663.00000,40.40000,16.4000000,575.00000,29.00000
130228002190,GA-660-0398,1302280,GA-660,PK,05,Shakerag Elementary School,Fulton County,Fulton County,10885 Rogers Cir,Johns Creek,GA,30097,,(470)254-3880,21,Suburb: Large,No,No,No,†,787.00000,47.00000,16.7000000,27.00000,19.00000
130129002108,GA-633-0291,1301290,GA-633,PK,05,Shallowford Falls Elementary School,Cobb County,Cobb County,3529 Lassiter Rd,Marietta,GA,30062,,(770)642-5610,21,Suburb: Large,No,No,No,†,636.00000,43.80000,14.5000000,48.00000,7.00000
130222002880,GA-658-0104,1302220,GA-658,PK,05,Sharon Elementary School,Forsyth County,Forsyth County,3595 Old Atlanta Rd,Suwanee,GA,30024,,(770)888-7511,21,Suburb: Large,No,No,No,†,1025.00000,58.50000,17.5000000,33.00000,6.00000
130539003668,GA-747-0108,1305390,GA-747,PK,05,Sharon Elementary School,Walton County,Walton County,2700 White Rd,Loganville,GA,30052,,(678)684-2850,41,Rural: Fringe,No,No,No,†,811.00000,47.30000,17.1000000,209.00000,59.00000
130084002299,GA-622-0100,1300840,GA-622,PK,05,Sharp Creek Elementary School,Carroll County,Carroll County,115 Old Muse Rd,Carrollton,GA,30116,,(770)214-8848,41,Rural: Fringe,No,No,Yes,Yes,565.00000,36.20000,15.6000000,404.00000,41.00000
130387001387,GA-706-0278,1303870,GA-706,09,12,Shaw High School,Muscogee County,Muscogee County,7579 Raider Way,Columbus,GA,31909,,(706)569-3638,12,City: Midsize,No,Yes,No,†,1225.00000,72.30000,16.9000000,513.00000,145.00000
130183000840,GA-647-4060,1301830,GA-647,PK,05,Sherwood Acres Elementary School,Dougherty County,Dougherty County,2201 Doncaster Dr,Albany,GA,31707,,(229)431-3397,13,City: Small,No,No,Yes,Yes,787.00000,43.00000,18.3000000,784.00000,0.00000
130255002126,GA-667-0291,1302550,GA-667,PK,05,Shiloh Elementary School,Gwinnett County,Gwinnett County,2400 Ross Rd,Snellville,GA,30039,,(770)985-6883,21,Suburb: Large,No,No,Yes,Yes,690.00000,51.10000,13.5000000,431.00000,73.00000
130255001937,GA-667-0185,1302550,GA-667,09,12,Shiloh High School,Gwinnett County,Gwinnett County,4210 Shiloh Rd,Snellville,GA,30039,,(770)972-8471,21,Suburb: Large,No,No,Yes,Yes,2332.00000,134.10000,17.4000000,1207.00000,262.00000
130255001910,GA-667-0283,1302550,GA-667,06,08,Shiloh Middle School,Gwinnett County,Gwinnett County,4285 Shiloh Rd,Snellville,GA,30039,,(770)972-3224,21,Suburb: Large,No,No,Yes,Yes,1793.00000,109.80000,16.3000000,1103.00000,218.00000
130222003353,GA-658-0106,1302220,GA-658,PK,05,Shiloh Point Elementary,Forsyth County,Forsyth County,8145 Majors Rd,Cumming,GA,30041,,(678)341-6481,41,Rural: Fringe,No,No,No,†,1331.00000,83.00000,16.0000000,144.00000,25.00000
130288001237,GA-676-5054,1302880,GA-676,PK,05,Shirley Hills Elementary School,Houston County,Houston County,300 Mary Ln,Warner Robins,GA,31088,,(478)929-7824,13,City: Small,No,No,Yes,Yes,576.00000,39.00000,14.8000000,559.00000,0.00000
130246001079,GA-665-3050,1302460,GA-665,PK,08,Shiver Elementary School,Grady County,Grady County,1847 Ga Highway 93 N,Pelham,GA,31779,,(229)377-2325,42,Rural: Distant,No,No,No,†,572.00000,37.10000,15.4000000,507.00000,0.00000
130441000575,GA-722-0194,1304410,GA-722,PK,05,Shoal Creek Elementary School,Rockdale County,Rockdale County,1300 McWilliams Rd SW,Conyers,GA,30094,,(770)929-1430,21,Suburb: Large,No,No,Yes,Yes,773.00000,50.00000,15.5000000,531.00000,57.00000
130102003975,GA-625-0511,1301020,GA-625,PK,05,Shuman Elementary School,Chatham County,Chatham County,415 Goebel Ave,Savannah,GA,31404,,(912)395-4500,12,City: Midsize,No,No,Yes,Yes,759.00000,52.20000,14.5000000,702.00000,17.00000
130222003356,GA-658-0307,1302220,GA-658,PK,05,Silver City Elementary School,Forsyth County,Forsyth County,6200 Dahlonega Hwy,Cumming,GA,30028,,(678)965-5020,41,Rural: Fringe,No,No,No,†,1157.00000,74.00000,15.6000000,194.00000,40.00000
130255000309,GA-667-0394,1302550,GA-667,PK,05,Simonton Elementary School,Gwinnett County,Gwinnett County,275 Simonton Rd,Lawrenceville,GA,30045,,(770)513-6637,21,Suburb: Large,No,No,Yes,Yes,869.00000,61.00000,14.2000000,592.00000,94.00000
130255000327,GA-667-0494,1302550,GA-667,PK,05,Simpson Elementary School,Gwinnett County,Gwinnett County,4525 E Jones Bridge Rd,Norcross,GA,30092,,(770)417-2400,21,Suburb: Large,No,No,No,†,852.00000,72.50000,11.8000000,49.00000,12.00000
130129002023,GA-633-0389,1301290,GA-633,06,08,Simpson Middle School,Cobb County,Cobb County,3340 Trickum Rd NE,Marietta,GA,30066,,(770)971-4711,21,Suburb: Large,No,No,No,†,952.00000,59.50000,16.0000000,89.00000,36.00000
130441002050,GA-722-0189,1304410,GA-722,PK,05,Sims Elementary School,Rockdale County,Rockdale County,1821 Walker Rd SW,Conyers,GA,30094,,(770)922-0666,21,Suburb: Large,No,No,Yes,Yes,543.00000,37.00000,14.7000000,382.00000,37.00000
130111000114,GA-628-0193,1301110,GA-628,PK,05,Sixes Elementary School,Cherokee County,Cherokee County,20 Ridge Rd,Canton,GA,30114,,(770)721-5840,21,Suburb: Large,No,No,No,†,744.00000,43.20000,17.2000000,72.00000,25.00000
130042002473,GA-611-0103,1300420,GA-611,PK,05,Skyview Elementary School,Bibb County,Bibb County,5700 Fulton Mill Rd,Lizella,GA,31052,,(478)779-3956,41,Rural: Fringe,No,No,Yes,Yes,515.00000,29.50000,17.5000000,511.00000,0.00000
130228004225,GA-660-1320,1302280,GA-660,09,12,Skyview High School,Fulton County,†,5134 Old National Hwy,College Park,GA,30349,,(404)418-8812,†,N,Yes,†,†,†,†,†,†,†,†
130012000059,GA-761-4066,1300120,GA-761,PK,05,Slater Elementary School,Atlanta Public Schools,Fulton County,1320 Pryor Rd SW,Atlanta,GA,30315,,(404)802-4050,11,City: Large,No,No,Yes,Yes,562.00000,35.30000,15.9000000,559.00000,0.00000
130336002409,GA-691-0100,1303360,GA-691,KG,03,Smiley Elementary School,Long County,Long County,1530 Ga Highway 57,Ludowici,GA,31316,,(912)545-2147,42,Rural: Distant,No,No,Yes,Yes,1150.00000,72.20000,15.9000000,740.00000,144.00000
130012000124,GA-761-1567,1300120,GA-761,KG,05,Smith Elementary School,Atlanta Public Schools,Fulton County,370 Old Ivy Rd NE,Atlanta,GA,30342,,(404)802-3880,11,City: Large,No,No,No,†,1105.00000,73.00000,15.1000000,223.00000,26.00000
130282001209,GA-675-2552,1302820,GA-675,04,05,Smith-Barnes Elementary School,Henry County,Henry County,147 Tye St,Stockbridge,GA,30281,,(770)474-4066,21,Suburb: Large,No,No,Yes,Yes,280.00000,19.00000,14.7000000,211.00000,25.00000
130129000242,GA-633-0294,1301290,GA-633,06,08,Smitha Middle School,Cobb County,Cobb County,2025 Powder Springs Rd SW,Marietta,GA,30064,,(678)594-8267,21,Suburb: Large,No,No,Yes,Yes,966.00000,68.00000,14.2000000,735.00000,78.00000
130174000715,GA-644-3067,1301740,GA-644,PK,05,Smoke Rise Elementary School,DeKalb County,DeKalb County,1991 Silver Hill Rd,Stone Mountain,GA,30087,,(678)874-3602,21,Suburb: Large,No,No,Yes,Yes,406.00000,33.20000,12.2000000,302.00000,25.00000
130150002367,GA-638-0301,1301500,GA-638,06,08,Smokey Road Middle School,Coweta County,Coweta County,965 Smokey Rd,Newnan,GA,30263,,(770)254-2840,21,Suburb: Large,No,No,Yes,Yes,725.00000,47.60000,15.2000000,415.00000,62.00000
130129004134,GA-633-0214,1301290,GA-633,PK,05,Smyrna Elementary School,Cobb County,Cobb County,1099 Fleming St SE,Smyrna,GA,30080,,(678)842-6741,21,Suburb: Large,No,No,Yes,Yes,969.00000,71.70000,13.5000000,615.00000,59.00000
130174000696,GA-644-4067,1301740,GA-644,PK,05,Snapfinger Elementary School,DeKalb County,DeKalb County,1365 Snapfinger Rd,Decatur,GA,30032,,(678)874-1802,21,Suburb: Large,No,No,Yes,Yes,771.00000,48.60000,15.9000000,767.00000,0.00000
130255001136,GA-667-2058,1302550,GA-667,06,08,Snellville Middle School,Gwinnett County,Gwinnett County,3155 Pate Rd,Snellville,GA,30078,,(770)972-1530,21,Suburb: Large,No,No,Yes,Yes,950.00000,55.10000,17.2000000,556.00000,104.00000
130330001007,GA-689-0195,1303300,GA-689,06,08,Snelson-Golden Middle School,Liberty County,Liberty County,465 Coates Rd,Hinesville,GA,31313,,(912)877-3112,13,City: Small,No,No,Yes,Yes,702.00000,49.70000,14.1000000,476.00000,75.00000
130454001616,GA-786-0200,1304540,GA-786,03,05,Social Circle Elementary School,Social Circle City,Walton County,240A W Hightower Trl,Social Circle,GA,30025,,(770)464-2664,31,Town: Fringe,No,No,Yes,Yes,389.00000,26.00000,15.0000000,183.00000,14.00000
130454001617,GA-786-0300,1304540,GA-786,09,12,Social Circle High School,Social Circle City,Walton County,154 Alcova Dr,Social Circle,GA,30025,,(770)464-2611,31,Town: Fringe,No,No,No,†,525.00000,32.40000,16.2000000,202.00000,37.00000
130454002463,GA-786-0103,1304540,GA-786,06,08,Social Circle Middle School,Social Circle City,Walton County,154 Alcova Dr,Social Circle,GA,30025,,(770)464-1932,31,Town: Fringe,No,No,No,†,389.00000,22.00000,17.7000000,167.00000,23.00000
130454002622,GA-786-0100,1304540,GA-786,PK,02,Social Circle Primary School,Social Circle City,Walton County,439 A. P. Henderson Road,Social Circle,GA,30025,,(770)464-1411,31,Town: Fringe,No,No,Yes,Yes,393.00000,29.50000,13.3000000,188.00000,18.00000
130243003877,GA-664-0110,1302430,GA-664,PK,05,Sonoraville Elementary,Gordon County,Gordon County,7320 Fairmount Hwy SE,Calhoun,GA,30701,,(706)879-5302,41,Rural: Fringe,No,No,Yes,Yes,675.00000,39.50000,17.1000000,334.00000,58.00000
130243003374,GA-664-0106,1302430,GA-664,09,12,Sonoraville High School,Gordon County,Gordon County,7340 Fairmount Hwy SE,Calhoun,GA,30701,,(706)602-0320,41,Rural: Fringe,No,No,No,†,1097.00000,63.30000,17.3000000,470.00000,101.00000
130243002174,GA-664-0192,1302430,GA-664,08,08,Sonoraville Middle School,Gordon County,Gordon County,7300 Fairmount Hwy SE,Calhoun,GA,30701,,(706)629-0793,41,Rural: Fringe,No,No,No,†,297.00000,20.00000,14.9000000,141.00000,35.00000
130129000540,GA-633-0478,1301290,GA-633,PK,05,Sope Creek Elementary School,Cobb County,Cobb County,3320 Paper Mill Rd SE,Marietta,GA,30067,,(770)916-7085,21,Suburb: Large,No,No,No,†,1132.00000,75.80000,14.9000000,43.00000,19.00000
130012004240,GA-761-1412,1300120,GA-761,09,12,South Atlanta High School,Atlanta Public Schools,†,800 Hutchens Rd SE,Atlanta,GA,30354,,(404)802-5050,†,N,No,†,†,†,†,†,†,†,†
130033002060,GA-608-0190,1300330,GA-608,06,08,South Central Middle School,Bartow County,Bartow County,224 Old Alabama Rd SE,Emerson,GA,30137,,(770)606-5865,41,Rural: Fringe,No,No,Yes,Yes,649.00000,45.50000,14.3000000,425.00000,57.00000
130129000574,GA-633-3056,1301290,GA-633,09,12,South Cobb High School,Cobb County,Cobb County,1920 Clay Rd,Austell,GA,30106,,(770)819-2611,21,Suburb: Large,No,Yes,Yes,Yes,2050.00000,105.50000,19.4000000,1314.00000,200.00000
130141000610,GA-636-5052,1301410,GA-636,PK,05,South Columbia Elementary School,Columbia County,Columbia County,325 McCormick Rd,Martinez,GA,30907,,(706)863-3220,21,Suburb: Large,No,No,Yes,Yes,565.00000,37.50000,15.1000000,305.00000,56.00000
130387001444,GA-706-4067,1303870,GA-706,PK,05,South Columbus Elementary School,Muscogee County,Muscogee County,1964 Torch Hill Rd,Columbus,GA,31903,,(706)683-8833,12,City: Midsize,No,No,Yes,Yes,558.00000,29.20000,19.1000000,555.00000,0.00000
130177002113,GA-645-0191,1301770,GA-645,PK,05,South Dodge Elementary School,Dodge County,Dodge County,1118 McRae Hwy,Eastman,GA,31023,,(478)374-6691,41,Rural: Fringe,No,No,Yes,Yes,899.00000,54.50000,16.5000000,896.00000,0.00000
130186000062,GA-648-0193,1301860,GA-648,KG,05,South Douglas Elementary School,Douglas County,Douglas County,8299 Highway 166,Douglasville,GA,30135,,(770)651-4500,41,Rural: Fringe,No,No,No,†,575.00000,32.00000,18.0000000,120.00000,21.00000
130198001954,GA-651-0186,1301980,GA-651,PK,05,South Effingham Elementary School,Effingham County,Effingham County,767 Kolic Helmey Rd,Guyton,GA,31312,,(912)728-3801,41,Rural: Fringe,No,No,No,†,815.00000,49.00000,16.6000000,159.00000,37.00000
130198001594,GA-651-0197,1301980,GA-651,09,12,South Effingham High School,Effingham County,Effingham County,1220 Noel C Conaway Rd,Guyton,GA,31312,,(912)728-7511,41,Rural: Fringe,No,No,No,†,1595.00000,81.90000,19.5000000,330.00000,105.00000
130198001597,GA-651-0297,1301980,GA-651,06,08,South Effingham Middle School,Effingham County,Effingham County,1200 Noel C Conaway Rd,Guyton,GA,31312,,(912)728-7500,41,Rural: Fringe,No,No,No,†,983.00000,60.60000,16.2000000,230.00000,64.00000
